Id,Predicted
1871,mediterranean
1872,mediterranean
1873,chinese
1874,american (traditional)
1875,chinese
1876,mexican
1877,mexican
1878,american (traditional)
1879,american (traditional)
1880,italian
1881,american (traditional)
1882,mexican
1883,american (traditional)
1884,american (traditional)
1885,chinese
1886,american (traditional)
1887,chinese
1888,chinese
1889,chinese
1890,american (traditional)
1891,mediterranean
1892,american (traditional)
1893,mexican
1894,american (traditional)
1895,italian
1896,chinese
1897,chinese
1898,american (traditional)
1899,american (traditional)
1900,american (traditional)
1901,italian
1902,american (traditional)
1903,canadian (new)
1904,mexican
1905,american (traditional)
1906,american (traditional)
1907,american (traditional)
1908,american (traditional)
1909,american (traditional)
1910,chinese
1911,italian
1912,chinese
1913,american (traditional)
1914,american (traditional)
1915,mexican
1916,american (traditional)
1917,italian
1918,italian
1919,italian
1920,chinese
1921,chinese
1922,mexican
1923,mexican
1924,american (traditional)
1925,chinese
1926,mediterranean
1927,chinese
1928,american (traditional)
1929,chinese
1930,american (traditional)
1931,american (traditional)
1932,chinese
1933,chinese
1934,mexican
1935,american (traditional)
1936,american (traditional)
1937,italian
1938,mediterranean
1939,italian
1940,italian
1941,chinese
1942,italian
1943,chinese
1944,american (traditional)
1945,chinese
1946,american (traditional)
1947,mexican
1948,american (traditional)
1949,italian
1950,japanese
1951,italian
1952,mexican
1953,mediterranean
1954,american (traditional)
1955,american (traditional)
1956,american (traditional)
1957,italian
1958,chinese
1959,italian
1960,american (traditional)
1961,italian
1962,mediterranean
1963,mexican
1964,american (traditional)
1965,mexican
1966,american (traditional)
1967,italian
1968,american (traditional)
1969,mediterranean
1970,american (traditional)
1971,mexican
1972,american (traditional)
1973,mediterranean
1974,mexican
1975,italian
1976,chinese
1977,american (traditional)
1978,american (traditional)
1979,american (traditional)
1980,american (traditional)
1981,american (traditional)
1982,mediterranean
1983,mexican
1984,chinese
1985,american (traditional)
1986,japanese
1987,mexican
1988,chinese
1989,mexican
1990,italian
1991,chinese
1992,japanese
1993,chinese
1994,italian
1995,chinese
1996,italian
1997,american (traditional)
1998,mexican
1999,italian
2000,american (traditional)
2001,american (traditional)
2002,mexican
2003,american (traditional)
2004,american (traditional)
2005,mexican
2006,japanese
2007,mexican
2008,chinese
2009,chinese
2010,chinese
2011,italian
2012,american (traditional)
2013,mexican
2014,american (traditional)
2015,american (traditional)
2016,american (traditional)
2017,italian
2018,chinese
2019,japanese
2020,japanese
2021,mexican
2022,italian
2023,mexican
2024,american (traditional)
2025,mexican
2026,chinese
2027,american (traditional)
2028,mexican
2029,italian
2030,chinese
2031,chinese
2032,american (traditional)
2033,mexican
2034,american (traditional)
2035,chinese
2036,italian
2037,american (traditional)
2038,american (traditional)
2039,mexican
2040,american (traditional)
2041,italian
2042,american (traditional)
2043,chinese
2044,american (traditional)
2045,japanese
2046,chinese
2047,american (traditional)
2048,mexican
2049,chinese
2050,mexican
2051,american (traditional)
2052,chinese
2053,chinese
2054,american (traditional)
2055,chinese
2056,american (traditional)
2057,american (traditional)
2058,mexican
2059,american (traditional)
2060,american (traditional)
2061,american (traditional)
2062,chinese
2063,chinese
2064,american (traditional)
2065,italian
2066,american (traditional)
2067,italian
2068,american (traditional)
2069,mexican
2070,american (traditional)
2071,italian
2072,american (traditional)
2073,japanese
2074,american (traditional)
2075,american (traditional)
2076,american (traditional)
2077,chinese
2078,mexican
2079,american (traditional)
2080,chinese
2081,chinese
2082,mexican
2083,american (traditional)
2084,american (traditional)
2085,italian
2086,american (traditional)
2087,american (traditional)
2088,mexican
2089,italian
2090,american (traditional)
2091,japanese
2092,american (traditional)
2093,mexican
2094,american (traditional)
2095,chinese
2096,italian
2097,mexican
2098,italian
2099,american (traditional)
2100,chinese
2101,american (traditional)
2102,american (traditional)
2103,american (traditional)
2104,mexican
2105,american (traditional)
2106,chinese
2107,american (traditional)
2108,mexican
2109,american (traditional)
2110,chinese
2111,american (traditional)
2112,japanese
2113,american (traditional)
2114,american (traditional)
2115,japanese
2116,chinese
2117,italian
2118,chinese
2119,american (traditional)
2120,american (traditional)
2121,american (traditional)
2122,american (traditional)
2123,japanese
2124,chinese
2125,american (traditional)
2126,chinese
2127,chinese
2128,mexican
2129,italian
2130,italian
2131,chinese
2132,mexican
2133,chinese
2134,american (traditional)
2135,american (traditional)
2136,american (traditional)
2137,american (traditional)
2138,american (traditional)
2139,american (traditional)
2140,american (traditional)
2141,chinese
2142,chinese
2143,italian
2144,american (traditional)
2145,italian
2146,chinese
2147,italian
2148,american (traditional)
2149,chinese
2150,american (traditional)
2151,american (traditional)
2152,mexican
2153,chinese
2154,chinese
2155,chinese
2156,american (traditional)
2157,chinese
2158,american (traditional)
2159,italian
2160,mexican
2161,italian
2162,american (traditional)
2163,chinese
2164,chinese
2165,american (traditional)
2166,american (traditional)
2167,italian
2168,american (traditional)
2169,italian
2170,italian
2171,american (traditional)
2172,mexican
2173,american (traditional)
2174,american (traditional)
2175,mexican
2176,american (traditional)
2177,italian
2178,italian
2179,chinese
2180,american (traditional)
2181,italian
2182,italian
2183,chinese
2184,mexican
2185,chinese
2186,chinese
2187,american (traditional)
2188,italian
2189,mexican
2190,mexican
2191,mexican
2192,chinese
2193,mexican
2194,american (traditional)
2195,chinese
2196,chinese
2197,japanese
2198,chinese
2199,american (traditional)
2200,chinese
2201,mexican
2202,mexican
2203,chinese
2204,mexican
2205,chinese
2206,italian
2207,italian
2208,chinese
2209,italian
2210,mexican
2211,american (traditional)
2212,chinese
2213,american (traditional)
2214,chinese
2215,mexican
2216,japanese
2217,american (traditional)
2218,american (traditional)
2219,chinese
2220,american (traditional)
2221,italian
2222,chinese
2223,japanese
2224,italian
2225,japanese
2226,american (traditional)
2227,italian
2228,american (traditional)
2229,american (traditional)
2230,italian
2231,italian
2232,american (traditional)
2233,italian
2234,mexican
2235,american (traditional)
2236,mexican
2237,american (traditional)
2238,american (traditional)
2239,american (traditional)
2240,american (traditional)
2241,japanese
2242,chinese
2243,mexican
2244,italian
2245,american (traditional)
2246,mexican
2247,italian
2248,japanese
2249,chinese
2250,mexican
2251,american (traditional)
2252,american (traditional)
2253,mexican
2254,american (traditional)
2255,american (traditional)
2256,mexican
2257,italian
2258,italian
2259,italian
2260,mexican
2261,italian
2262,american (traditional)
2263,mexican
2264,mexican
2265,japanese
2266,mexican
2267,italian
2268,italian
2269,american (traditional)
2270,italian
2271,italian
2272,japanese
2273,american (traditional)
2274,italian
2275,chinese
2276,mexican
2277,american (traditional)
2278,chinese
2279,japanese
2280,mexican
2281,american (traditional)
2282,mexican
2283,italian
2284,american (traditional)
2285,chinese
2286,american (traditional)
2287,chinese
2288,american (traditional)
2289,mexican
2290,italian
2291,japanese
2292,mexican
2293,chinese
2294,american (traditional)
2295,mediterranean
2296,japanese
2297,mexican
2298,chinese
2299,italian
2300,italian
2301,mexican
2302,italian
2303,italian
2304,american (traditional)
2305,american (traditional)
2306,mexican
2307,chinese
2308,chinese
2309,italian
2310,mexican
2311,italian
2312,japanese
2313,mexican
2314,italian
2315,italian
2316,chinese
2317,japanese
2318,american (traditional)
2319,chinese
2320,chinese
2321,chinese
2322,italian
2323,american (traditional)
2324,american (traditional)
2325,american (traditional)
2326,american (traditional)
2327,mexican
2328,chinese
2329,american (traditional)
2330,american (traditional)
2331,chinese
2332,chinese
2333,italian
2334,italian
2335,chinese
2336,chinese
2337,mexican
2338,mexican
2339,chinese
2340,italian
2341,italian
2342,chinese
2343,american (traditional)
2344,chinese
2345,american (traditional)
2346,italian
2347,chinese
2348,american (traditional)
2349,italian
2350,chinese
2351,american (traditional)
2352,american (traditional)
2353,american (traditional)
2354,american (traditional)
2355,chinese
2356,italian
2357,italian
2358,mexican
2359,american (traditional)
2360,chinese
2361,american (traditional)
2362,american (traditional)
2363,mexican
2364,chinese
2365,italian
2366,american (traditional)
2367,italian
2368,italian
2369,mexican
2370,chinese
2371,mexican
2372,american (traditional)
2373,italian
2374,american (traditional)
2375,chinese
2376,chinese
2377,mexican
2378,mexican
2379,mexican
2380,american (traditional)
2381,mexican
2382,mexican
2383,mexican
2384,japanese
2385,japanese
2386,chinese
2387,mexican
2388,chinese
2389,japanese
2390,italian
2391,american (traditional)
2392,american (traditional)
2393,american (traditional)
2394,american (traditional)
2395,american (traditional)
2396,chinese
2397,chinese
2398,american (traditional)
2399,american (traditional)
2400,italian
2401,american (traditional)
2402,italian
2403,american (traditional)
2404,italian
2405,mexican
2406,american (traditional)
2407,italian
2408,american (traditional)
2409,italian
2410,american (traditional)
2411,italian
2412,italian
2413,chinese
2414,italian
2415,american (traditional)
2416,american (traditional)
2417,japanese
2418,chinese
2419,japanese
2420,italian
2421,american (traditional)
2422,chinese
2423,american (traditional)
2424,chinese
2425,mexican
2426,chinese
2427,american (traditional)
2428,american (traditional)
2429,mexican
2430,american (traditional)
2431,mexican
2432,american (traditional)
2433,chinese
2434,mexican
2435,american (traditional)
2436,american (traditional)
2437,american (traditional)
2438,mexican
2439,chinese
2440,japanese
2441,mexican
2442,chinese
2443,mexican
2444,american (traditional)
2445,american (traditional)
